emp_id,first_name,last_name,date_of_birth,age,age_group,start_date,exit_date,title,supervisor,email,business_unit,employee_status,employee_type,payzone,employee_classification_type,termination_type,department_type,division,state,job_description,gender,race_description,marital_status,performance_score,current_employee_rating
2930,Jon,Galvan,1999-03-20,26,Ages 20-35,2023-04-21,,Production Technician II,Victoria Andersen,jon.galvan@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Unknown,Production       ,Wireless,MA,Supervisor,Female,Black,Widowed,Exceeds,2
2931,Halle,Chan,1969-07-11,55,Ages 36-55,2020-01-29,2021-01-09,Production Technician I,Sarah Cortez,halle.chan@bilearner.com,MSC,Terminated for Cause,Full-Time,Zone B,Temporary,Retirement,Production       ,Field Operations,MA,Technician,Male,Hispanic,Single,Exceeds,2
2932,Braeden,Moss,1948-01-13,77,Above 70,2021-08-19,2023-05-25,Production Technician I,Lynn Beasley DVM,braeden.moss@bilearner.com,TNS,Terminated for Cause,Part-Time,Zone A,Full-Time,Involuntary,Production       ,Finance & Accounting,MA,Intern,Male,Hispanic,Widowed,Fully Meets,4
2933,Fernando,Mcdowell,1949-03-13,76,Above 70,2021-03-18,,Production Technician I,Brandon Walter,fernando.mcdowell@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,Unknown,Production       ,Wireline Construction,MA,Laborer,Male,White,Single,Needs Improvement,1
2934,Triston,Ewing,1963-11-14,61,Ages 56-70,2021-10-24,2022-08-29,Production Technician I,Diana Stewart,triston.ewing@bilearner.com,WBL,Active,Contract,Zone B,Temporary,Resignation,Production       ,Field Operations,MA,Laborer,Male,Asian,Widowed,Fully Meets,2
2935,Pablo,Yates,1995-12-09,29,Ages 20-35,2020-10-03,2023-05-06,Production Technician I,Christopher Martin,pablo.yates@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Involuntary,Production       ,Wireline Construction,MA,Groundman,Male,White,Divorced,Fully Meets,5
2936,Jordan,Hayes,1984-09-15,40,Ages 36-55,2023-02-21,,Production Technician I,James Cole,jordan.hayes@bilearner.com,PL,Active,Contract,Zone C,Part-Time,Unknown,Production       ,General - Con,MA,Lineman,Male,Asian,Married,Needs Improvement,1
2937,Kianna,Wilkerson,1952-07-23,72,Above 70,2020-08-01,,Production Technician I,Amy Dominguez,kianna.wilkerson@bilearner.com,BPC,Active,Contract,Zone A,Temporary,Unknown,Production       ,Yard (Material Handling),MA,Supervisor,Male,Black,Married,Needs Improvement,2
2938,Paul,Steele,1972-12-11,52,Ages 36-55,2023-01-08,2023-05-10,Production Technician I,Kenneth Powell,paul.steele@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Involuntary,Production       ,Aerial,MA,Lineman,Male,White,Married,Needs Improvement,1
2939,Jason,Moyer,1980-07-23,44,Ages 36-55,2022-07-26,2022-11-08,Production Technician I,Timothy Kidd,jason.moyer@bilearner.com,SVG,Active,Contract,Zone B,Full-Time,Resignation,Production       ,General - Eng,MA,Administrative,Female,Hispanic,Single,Needs Improvement,2
2940,Larissa,Taylor,1972-12-05,52,Ages 36-55,2020-08-31,2023-06-09,Production Technician I,Dawn Stark,larissa.taylor@bilearner.com,EW,Active,Contract,Zone A,Part-Time,Resignation,Production       ,Yard (Material Handling),MA,Supervisor,Female,Black,Single,Needs Improvement,5
2941,Aryanna,Larson,1994-04-26,31,Ages 20-35,2022-11-05,2023-02-22,Production Technician I,Lisa Griffin,aryanna.larson@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Involuntary,Production       ,Engineers,MA,Engineer,Male,Hispanic,Divorced,Needs Improvement,2
2942,Eliana,Hammond,1949-03-01,76,Above 70,2019-05-30,2020-01-08,Production Technician I,Susan Herrera,eliana.hammond@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Retirement,Production       ,General - Sga,MA,Technician,Female,Black,Widowed,Needs Improvement,2
2943,Adrien,Krause,1963-02-14,62,Ages 56-70,2019-12-09,,Production Technician I,Julie Larson,adrien.krause@bilearner.com,PYZ,Active,Full-Time,Zone B,Part-Time,Unknown,Production       ,General - Sga,MA,Laborer,Female,Other,Single,Needs Improvement,2
2944,Annie,Galloway,1952-04-08,73,Above 70,2019-05-10,,Production Technician I,Ryan Johnson,annie.galloway@bilearner.com,WBL,Active,Part-Time,Zone C,Part-Time,Unknown,Production       ,General - Eng,MA,Engineer,Female,Other,Widowed,Needs Improvement,1
2945,Kamryn,Mckinney,1976-08-21,48,Ages 36-55,2019-09-03,2022-03-18,Production Technician I,Emily King,kamryn.mckinney@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Production       ,Aerial,MA,Foreman,Male,White,Widowed,Needs Improvement,4
2946,Dahlia,Waller,1984-06-29,40,Ages 36-55,2018-09-13,,Production Technician II,Gloria Taylor,dahlia.waller@bilearner.com,BPC,Active,Contract,Zone A,Full-Time,Unknown,Production       ,Splicing,MA,Technician,Male,Black,Divorced,Needs Improvement,2
2947,Alonzo,Bradley,1958-08-18,66,Ages 56-70,2021-06-10,,Production Technician II,Mr. David Dudley,alonzo.bradley@bilearner.com,CCDR,Active,Part-Time,Zone C,Temporary,Unknown,Production       ,Wireline Construction,MA,Foreman,Male,Asian,Divorced,Fully Meets,1
2948,Harley,Soto,1999-10-29,25,Ages 20-35,2019-10-08,2023-06-16,Production Technician II,Aaron Erickson,harley.soto@bilearner.com,SVG,Leave of Absence,Contract,Zone B,Temporary,Involuntary,Production       ,Shop (Fleet),MA,Manager,Male,Other,Single,Needs Improvement,2
2949,Belen,Vasquez,1957-11-04,67,Ages 56-70,2021-06-03,2023-04-14,Production Technician II,Roy Mora,belen.vasquez@bilearner.com,EW,Leave of Absence,Contract,Zone A,Temporary,Voluntary,Production       ,Splicing,MA,Splicer,Female,Hispanic,Single,Fully Meets,4
2950,Charlize,Rocha,1943-01-04,82,Above 70,2018-09-14,2019-01-04,Production Technician II,James Chapman,charlize.rocha@bilearner.com,MSC,Voluntarily Terminated,Part-Time,Zone C,Temporary,Involuntary,Production       ,People Services,MA,Manager,Female,White,Married,Needs Improvement,4
2951,Aleena,David,1943-10-05,81,Above 70,2019-05-26,,Production Technician II,Louis Griffith,aleena.david@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Unknown,Production       ,General - Con,MA,Foreman,Female,Black,Widowed,Fully Meets,2
2952,Bridger,Alvarado,1952-04-26,73,Above 70,2019-07-05,,Production Technician II,Michael Powell,bridger.alvarado@bilearner.com,PYZ,Active,Contract,Zone C,Full-Time,Unknown,Production       ,General - Eng,MA,Technician,Female,Black,Widowed,Fully Meets,4
2953,Cannon,Morgan,1957-03-19,68,Ages 56-70,2019-11-05,,Production Technician I,Nicole Henderson,cannon.morgan@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Unknown,Production       ,Field Operations,MA,Technician,Male,Other,Widowed,Fully Meets,5
2954,Weston,Ramsey,1955-08-10,69,Ages 56-70,2019-07-22,2021-10-18,Production Technician I,Ryan Larson,weston.ramsey@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,Voluntary,Production       ,Field Operations,MA,Coordinator,Female,Black,Widowed,Fully Meets,2
2955,Adison,Ray,1959-06-14,65,Ages 56-70,2020-09-21,2023-03-22,Production Technician I,Carly Rogers,adison.ray@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,Retirement,Production       ,General - Con,MA,Technician,Male,Other,Married,Fully Meets,1
2956,Aarav,Espinoza,1999-12-15,25,Ages 20-35,2019-11-11,,Production Technician I,David Ali,aarav.espinoza@bilearner.com,WBL,Active,Part-Time,Zone C,Full-Time,Unknown,Production       ,Engineers,MA,Project Manager,Male,Hispanic,Widowed,Fully Meets,2
2957,Destiney,Barry,1960-01-13,65,Ages 56-70,2021-02-08,,Production Technician I,Katherine Blanchard,destiney.barry@bilearner.com,NEL,Active,Part-Time,Zone B,Temporary,Unknown,Production       ,Field Operations,MA,Foreman,Male,Hispanic,Single,Fully Meets,1
2958,Ulises,Herring,1945-04-09,80,Above 70,2020-06-01,,Production Technician I,Dennis Simpson,ulises.herring@bilearner.com,PL,Active,Contract,Zone C,Full-Time,Unknown,Production       ,People Services,MA,Administration,Male,Black,Divorced,Fully Meets,4
2959,Marquis,Cardenas,1942-08-30,82,Above 70,2022-10-26,2022-11-01,Production Technician I,Mr. Justin Moore,marquis.cardenas@bilearner.com,BPC,Terminated for Cause,Part-Time,Zone A,Temporary,Resignation,Production       ,Aerial,MA,Lineman,Male,Hispanic,Widowed,Fully Meets,2
2960,Miya,Cruz,1976-09-21,48,Ages 36-55,2019-02-12,2023-04-17,Production Technician I,Brett Davies,miya.cruz@bilearner.com,CCDR,Active,Full-Time,Zone C,Part-Time,Resignation,Production       ,General - Con,MA,Technician,Female,White,Divorced,Fully Meets,2
2961,Erin,Floyd,1977-12-20,47,Ages 36-55,2022-10-19,2023-07-22,Production Technician I,Susan Hahn,erin.floyd@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Voluntary,Production       ,Field Operations,MA,Laborer,Female,Asian,Divorced,Fully Meets,2
2962,Gerald,Johnston,1982-10-03,42,Ages 36-55,2019-12-12,,Production Technician I,Olivia Cooper,gerald.johnston@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Unknown,Production       ,Engineers,MA,Technician,Female,Hispanic,Single,Fully Meets,1
2963,Kendrick,Snyder,1975-09-04,49,Ages 36-55,2021-11-29,,Production Technician I,Dr. Victoria Perry,kendrick.snyder@bilearner.com,MSC,Active,Full-Time,Zone B,Full-Time,Unknown,Production       ,Field Operations,MA,Driver,Male,Other,Married,Fully Meets,2
2964,Alyssa,Proctor,1958-06-02,67,Ages 56-70,2021-05-15,,Production Technician I,Elizabeth Fields,alyssa.proctor@bilearner.com,TNS,Active,Part-Time,Zone B,Full-Time,Unknown,Production       ,Field Operations,MA,Driller,Female,Other,Divorced,Fully Meets,2
2965,Manuel,Stout,1957-01-04,68,Ages 56-70,2023-01-27,2023-05-06,Production Technician I,Gabriella Wilson,manuel.stout@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Involuntary,Production       ,Field Operations,MA,Driller,Female,Hispanic,Divorced,Fully Meets,1
2966,Joanna,Bradley,1961-04-23,64,Ages 56-70,2020-07-03,2023-07-02,Production Technician I,Eric Houston,joanna.bradley@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Voluntary,Production       ,Aerial,MA,Laborer,Male,White,Divorced,Fully Meets,4
2967,Sade,Smith,1983-12-06,41,Ages 36-55,2022-12-26,2023-06-25,Production Technician I,Paul Gonzalez,sade.smith@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Retirement,Production       ,Field Operations,MA,Administrator,Female,Other,Married,Fully Meets,4
2968,Lowan M,Biden,1981-06-05,44,Ages 36-55,2018-12-23,,Production Technician I,Taylor Grant,lowan m.biden@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Unknown,Production       ,General - Con,MA,Technician,Female,Black,Single,Fully Meets,4
2969,Lauren,Peters,1987-12-28,37,Ages 36-55,2020-09-28,2021-10-16,Production Technician II,Alexandra Riley,lauren.peters@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone A,Part-Time,Voluntary,Production       ,General - Con,MA,Laborer,Female,Hispanic,Married,Fully Meets,2
2970,Shenice,Gold,1982-04-30,43,Ages 36-55,2020-09-16,2021-09-10,Production Technician I,Jennifer Munoz,shenice.gold@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Voluntary,Production       ,General - Con,MA,Clerk,Female,Hispanic,Widowed,Fully Meets,5
2971,Brigit,McCarthy,1996-10-07,28,Ages 20-35,2020-02-09,2021-03-14,Production Technician II,Ian Jenkins,brigit.mccarthy@bilearner.com,TNS,Active,Contract,Zone C,Temporary,Involuntary,Production       ,Aerial,MA,Splicer,Female,White,Divorced,Fully Meets,1
2972,Cherly,Robinson,1948-04-03,77,Above 70,2023-02-13,,Production Technician I,Summer Figueroa,cherly.robinson@bilearner.com,TNS,Active,Full-Time,Zone B,Part-Time,Unknown,Production       ,General - Con,MA,Laborer,Female,Other,Widowed,Fully Meets,1
2973,Jacquelyn,Williams,1951-06-14,73,Above 70,2019-12-01,,Production Technician I,Julia Poole,jacquelyn.williams@bilearner.com,SVG,Active,Part-Time,Zone C,Part-Time,Unknown,Production       ,General - Con,MA,Flagger,Female,Other,Married,Fully Meets,5
2974,Kayla,Peterson,1945-02-06,80,Above 70,2022-11-04,,Production Technician I,Dawn Soto,kayla.peterson@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Unknown,Production       ,Field Operations,MA,Laborer,Female,Black,Single,Fully Meets,5
2975,Bradley J,Knapp,1948-06-17,76,Above 70,2021-04-14,2022-06-22,Production Technician I,Kayla Reyes,bradley j.knapp@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Voluntary,Production       ,Billable Consultants,MA,Engineer,Male,Asian,Married,Fully Meets,4
2976,Richard,Newman,1992-01-19,33,Ages 20-35,2021-08-13,2021-10-12,Production Technician I,Jesse Bell,richard.newman@bilearner.com,TNS,Leave of Absence,Full-Time,Zone A,Temporary,Involuntary,Production       ,Field Operations,MA,Laborer,Male,Hispanic,Divorced,Fully Meets,1
2977,Benjamin,Burkett,1987-12-10,37,Ages 36-55,2020-08-28,,Production Technician II,Phillip Hoffman,benjamin.burkett@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,Unknown,Production       ,Yard (Material Handling),MA,Supervisor,Male,Black,Divorced,Fully Meets,2
2978,Sam,Athwal,1981-09-11,43,Ages 36-55,2022-08-16,,Production Technician I,Jeremy Taylor,sam.athwal@bilearner.com,CCDR,Active,Full-Time,Zone C,Part-Time,Unknown,Production       ,Yard (Material Handling),MA,Supervisor,Male,Hispanic,Divorced,Fully Meets,4
2979,Lauren,Mahoney,2001-06-16,23,Ages 20-35,2022-02-26,,Production Technician I,Jeremy Lucas,lauren.mahoney@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Unknown,Production       ,Field Operations,MA,Laborer,Female,Other,Widowed,Fully Meets,2
2980,Theresa,Tinto,1957-09-09,67,Ages 56-70,2019-12-30,,Production Technician I,Donna Mills,theresa.tinto@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,Unknown,Production       ,General - Con,MA,Technician,Female,Hispanic,Divorced,Fully Meets,2
2981,Caroline,Cierpiszewski,1979-12-25,45,Ages 36-55,2022-07-23,2023-03-06,Production Technician I,Travis Andrade,caroline.cierpiszewski@bilearner.com,TNS,Active,Part-Time,Zone B,Full-Time,Voluntary,Production       ,Aerial,MA,Foreman,Female,Black,Single,Fully Meets,1
2982,Tanya,Foreman,1952-01-24,73,Above 70,2018-10-14,,Production Technician II,Kathy Hart,tanya.foreman@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Unknown,Production       ,Field Operations,MA,Technician,Female,Other,Married,Fully Meets,2
2983,Roger,Walker,1962-04-15,63,Ages 56-70,2021-02-20,,Production Technician II,Jeremy Alexander,roger.walker@bilearner.com,PL,Active,Full-Time,Zone C,Temporary,Unknown,Production       ,Splicing,MA,Lineman,Male,Hispanic,Widowed,Fully Meets,2
2984,Tayana,Jeannite,1975-04-03,50,Ages 36-55,2020-03-28,2020-11-21,Production Technician II,Patricia Lowe,tayana.jeannite@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Voluntary,Production       ,Engineers,MA,Engineer,Female,Black,Divorced,Fully Meets,5
2985,Anthony,Heitzman,1970-09-17,54,Ages 36-55,2019-02-05,2020-07-10,Production Technician I,Catherine Rodriguez,anthony.heitzman@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,Retirement,Production       ,General - Sga,MA,Supervisor,Male,Hispanic,Married,Fully Meets,1
2986,Violeta,Ferreira,1971-01-11,54,Ages 36-55,2023-04-19,,Production Technician I,Melinda Davidson,violeta.ferreira@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,Unknown,Production       ,General - Eng,MA,Coordinator,Female,Asian,Single,Fully Meets,1
2987,Geoff,Dickinson,1966-02-20,59,Ages 56-70,2020-09-24,,Production Technician I,Nicholas Smith,geoff.dickinson@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Unknown,Production       ,Shop (Fleet),MA,Welder,Male,Other,Single,Fully Meets,4
2988,Justice,Gentry,1972-01-18,53,Ages 36-55,2020-11-14,2023-01-15,Production Technician I,Monica Cochran,justice.gentry@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,Resignation,Production       ,General - Con,MA,Lineman,Male,Hispanic,Married,Fully Meets,1
2989,Kason,Kramer,1942-05-26,83,Above 70,2021-09-16,,Production Technician I,Brenda Duncan,kason.kramer@bilearner.com,TNS,Active,Contract,Zone B,Temporary,Unknown,Production       ,Engineers,MA,Project Manager,Female,Hispanic,Widowed,Fully Meets,4
2990,Alfredo,Perry,1999-05-28,26,Ages 20-35,2019-04-21,,Production Technician I,Wesley Pearson,alfredo.perry@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Unknown,Production       ,General - Con,MA,Laborer,Female,White,Single,Fully Meets,2
2991,Skyler,Drake,1999-03-17,26,Ages 20-35,2020-03-13,,Production Technician I,Daniel Rowe,skyler.drake@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unknown,Production       ,General - Con,MA,Technician,Female,White,Single,Exceeds,2
2992,Moshe,Copeland,1973-10-18,51,Ages 36-55,2022-04-16,2023-04-20,Production Technician I,Brittney Stone,moshe.copeland@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Resignation,Production       ,Field Operations,MA,Laborer,Female,Asian,Married,Fully Meets,4
2993,Harley,Nunez,1946-01-07,79,Above 70,2019-03-18,2022-11-23,Production Technician I,Pamela Suarez,harley.nunez@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Involuntary,Production       ,General - Con,MA,Technician,Male,White,Widowed,Fully Meets,4
2994,Sammy,Walter,1953-05-10,72,Above 70,2022-02-18,,Production Technician I,Tiffany Smith,sammy.walter@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Unknown,Production       ,Engineers,MA,Engineer,Male,Other,Married,Fully Meets,4
2995,Ronnie,Haas,1954-10-17,70,Ages 56-70,2018-09-03,2018-11-29,Production Technician I,Jason Huber,ronnie.haas@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Resignation,Production       ,General - Con,MA,Technician,Male,Other,Single,Needs Improvement,4
2996,Kira,Robertson,1989-09-30,35,Ages 20-35,2022-06-15,2022-08-16,Production Technician I,Zachary Hill,kira.robertson@bilearner.com,SVG,Active,Contract,Zone B,Temporary,Involuntary,Production       ,General - Con,MA,Locator,Female,Other,Widowed,Fully Meets,4
2997,Jaqueline,Ford,1985-06-30,39,Ages 36-55,2022-02-14,,Production Technician I,Danny Young,jaqueline.ford@bilearner.com,EW,Active,Contract,Zone B,Part-Time,Unknown,Production       ,General - Con,MA,Operator,Female,Other,Married,Fully Meets,2
2998,Trace,Cherry,1968-06-02,57,Ages 56-70,2023-07-09,,Production Technician I,Kenneth Huff,trace.cherry@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,Unknown,Production       ,General - Con,MA,Groundman,Male,White,Widowed,Needs Improvement,1
2999,Travis,Cardenas,1970-03-16,55,Ages 36-55,2018-10-28,2019-08-04,Production Technician I,Charles Brock,travis.cardenas@bilearner.com,TNS,Active,Contract,Zone B,Part-Time,Voluntary,Production       ,Field Operations,MA,Project Manager,Male,Asian,Divorced,Fully Meets,2
3000,Reyna,Hicks,1973-09-27,51,Ages 36-55,2022-07-09,,Production Technician I,Lori Morton,reyna.hicks@bilearner.com,PYZ,Active,Contract,Zone B,Full-Time,Unknown,Production       ,Isp,MA,Technician,Male,Other,Single,Fully Meets,1
3001,Trent,Sandoval,1942-10-15,82,Above 70,2018-09-27,2022-12-12,Production Technician I,Thomas Nguyen,trent.sandoval@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Retirement,Production       ,General - Con,MA,Laborer,Male,Asian,Widowed,Fully Meets,5
3002,Reginald,Dougherty,1991-05-16,34,Ages 20-35,2020-10-27,,Production Technician II,Miss Angel Elliott,reginald.dougherty@bilearner.com,BPC,Active,Full-Time,Zone A,Part-Time,Unknown,Production       ,General - Con,MA,Laborer,Female,White,Widowed,Fully Meets,2
3003,Paul,Greer,1990-08-31,34,Ages 20-35,2021-10-01,,Production Technician II,Dwayne Johnson,paul.greer@bilearner.com,CCDR,Active,Full-Time,Zone A,Part-Time,Unknown,Production       ,Field Operations,MA,Groundman,Female,Other,Single,Fully Meets,5
3004,Tiara,Velez,1996-01-24,29,Ages 20-35,2019-08-29,2022-06-19,Production Technician II,Lisa Walters,tiara.velez@bilearner.com,EW,Active,Full-Time,Zone B,Full-Time,Retirement,Production       ,General - Con,MA,Laborer,Female,Asian,Divorced,Fully Meets,5
